"Tag","Serial Number","Sample ID","Date","Elapsed time (s)","Volume (l)","Pressure (psi)","Flow (l/min)","Rate (mL/m)","Speed (m/s)","Latitude","Longitude","Elevation (m)","Accuracy (±m)","Status"
"WE261112D_00071","WE261112D","00071","2023-08-23",120,1.89,10.05,0.98,152.72,0.11,47.099202,-88.418059,182,2.8,NA
"WE261112D_00071","WE261112D","00071","2023-08-23",122,1.92,10.05,0.97,152.88,0.1,47.099204,-88.418053,182.9,2.8,NA
"WE261112D_00071","WE261112D","00071","2023-08-23",124,1.95,9.99,0.97,161.02,0.1,47.099205,-88.418055,183.1,2.7,NA
"WE261112D_00071","WE261112D","00071","2023-08-23",126,1.98,10,0.96,165.2,0.1,47.099206,-88.418056,183.3,2.7,NA
"WE261112D_00071","WE261112D","00071","2023-08-23",128,2.01,10.01,0.95,165.53,0.09,47.099208,-88.418058,183.5,2.7,NA
"WE261112D_00071","WE261112D","00071","2023-08-23",130,2.04,9.87,0.94,171.41,0.09,47.09921,-88.41806,184,2.7,NA
"WE261112D_00071","WE261112D","00071","2023-08-23",132,2.08,10.04,0.98,178.8,0.09,47.099211,-88.418061,184.2,2.7,NA
"WE261112D_00071","WE261112D","00071","2023-08-23",134,2.11,9.7,0.99,188.79,0.09,47.09921,-88.418061,184.4,2.7,NA
"WE261112D_00071","WE261112D","00071","2023-08-23",136,2.14,6.5,0.91,175.13,0.08,47.09921,-88.418061,184.6,2.7,NA
"WE261112D_00071","WE261112D","00071","2023-08-23",138,2.17,6.03,0.97,191.66,0.08,47.09921,-88.41806,184.9,2.7,NA
"WE261112D_00071","WE261112D","00071","2023-08-23",140,2.2,5.65,0.86,184.95,0.08,47.099209,-88.418059,185.4,2.7,NA
"WE261112D_00071","WE261112D","00071","2023-08-23",142,2.21,5.53,0.77,165.59,0.07,47.099211,-88.418059,185.6,2.7,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",0,0,0.09,0,0,0.07,47.099188,-88.41428,182.8,2.3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",2,0,0.37,0,0,0.07,47.099187,-88.414281,183,2.3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",4,0.01,0.41,0.13,30.07,0.07,47.099185,-88.414284,183.5,2.3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",6,0.01,0.8,0.09,20.63,0.07,47.099184,-88.414286,183.5,2.3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",8,0.01,2.4,0.1,23.31,0.07,47.099183,-88.414289,183.7,2.3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",10,0.01,3.64,0.07,16.8,0.07,47.099182,-88.414291,183.7,2.3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",12,0.02,4.63,0.06,14.97,0.07,47.099182,-88.414293,183.8,2.3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",14,0.02,6.59,0.05,12.54,0.07,47.09918,-88.414293,184,2.3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",16,0.03,10.18,0.42,105.9,0.07,47.099179,-88.414294,184.2,2.3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",18,0.07,10.31,0.93,246.82,0.06,47.099178,-88.414295,184.3,2.3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",20,0.1,4.65,0.92,245.53,0.06,47.099179,-88.414295,184.8,2.4,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",22,0.14,7.95,0.96,258.06,0.06,47.099176,-88.414295,184.8,2.4,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",24,0.17,5.43,1.01,273.05,0.06,47.099176,-88.414296,184.8,2.4,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",26,0.2,6.39,0.98,267.76,0.06,47.099174,-88.414297,184.9,2.4,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",28,0.24,5.99,1,262.47,0.06,47.099171,-88.414298,185.2,2.4,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",30,0.27,6.06,1,263.92,0.06,47.099169,-88.4143,185.4,2.5,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",32,0.3,6.67,1,250.44,0.07,47.099166,-88.414301,185.8,2.5,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",34,0.34,5.97,1,252.14,0.07,47.099163,-88.414302,186.1,2.5,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",36,0.37,6.22,1,238.78,0.07,47.099156,-88.414304,186.2,2.5,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",38,0.4,6.12,1,234.74,0.07,47.09915,-88.414307,186.2,2.5,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",40,0.44,6.58,1,223.71,0.07,47.099146,-88.414309,186.4,2.4,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",42,0.47,6.77,1,215.05,0.08,47.099142,-88.414306,186.8,2.4,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",44,0.5,6.86,1,222.37,0.07,47.099138,-88.414306,186.8,2.4,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",46,0.54,6.2,1,219.73,0.08,47.099137,-88.414308,187.1,2.4,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",48,0.57,6.56,0.99,209.26,0.08,47.099135,-88.414309,187,2.4,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",50,0.6,6.89,1,204.88,0.08,47.099135,-88.414311,187,9,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",52,0.64,6.57,1,187.27,0.09,47.099129,-88.414308,186.9,9,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",54,0.67,6.59,1,179.12,0.09,47.099128,-88.414309,186.8,9,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",56,0.7,6.55,1,177.12,0.09,47.099126,-88.414312,187.4,9,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",58,0.74,6.68,1,171.29,0.1,47.099123,-88.414317,187.8,9,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",60,0.77,6.68,1,173.79,0.1,47.099121,-88.414319,188,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",62,0.8,6.98,1,172,0.1,47.09912,-88.41432,187.8,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",64,0.84,6.82,1,166.33,0.1,47.099119,-88.414322,187.6,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",66,0.87,6.85,1,164.12,0.1,47.099115,-88.414325,188,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",68,0.9,7.22,1,164.85,0.1,47.099112,-88.414327,188.1,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",70,0.94,6.98,1,163.48,0.1,47.09911,-88.414331,188.6,3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",72,0.97,7.37,1,173.16,0.1,47.099109,-88.414331,188.4,3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",74,1,7.08,1,179.31,0.09,47.099108,-88.414333,188,3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",76,1.04,7.22,1,183.35,0.09,47.099108,-88.414335,187.6,3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",78,1.07,7.23,1,186.85,0.09,47.099106,-88.414335,188,3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",80,1.1,7.49,1,180.57,0.09,47.099104,-88.414337,188.1,3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",82,1.14,7.15,1,178.06,0.09,47.099104,-88.41434,188,3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",84,1.17,7.62,1,177.68,0.09,47.099104,-88.414343,188.1,3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",86,1.2,7.39,1,175.07,0.1,47.099104,-88.414348,188,3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",88,1.24,7.45,1,175.25,0.1,47.099105,-88.41435,187.6,3,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",90,1.27,7.62,1,166.67,0.1,47.099104,-88.414353,187.3,3.8,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",92,1.3,7.66,1,165.59,0.1,47.099102,-88.414354,187.3,3.8,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",94,1.34,7.62,1,161.26,0.1,47.099102,-88.414357,187.1,3.8,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",96,1.37,7.97,1,157.68,0.11,47.099102,-88.414359,186.8,3.8,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",98,1.4,7.89,1,156.35,0.11,47.099102,-88.414361,186.7,3.8,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",100,1.44,8.03,1,160.57,0.1,47.099102,-88.414362,186.5,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",102,1.47,7.93,1,163.96,0.1,47.099101,-88.414364,186.3,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",104,1.5,8.02,1,163,0.1,47.099101,-88.414366,186.3,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",106,1.54,8.13,1,166,0.1,47.0991,-88.414369,186.2,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",108,1.57,8.25,1,168.78,0.1,47.099099,-88.414376,186.4,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",110,1.6,8.39,0.99,179.74,0.09,47.099101,-88.414383,186.4,2.9,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",112,1.64,8.29,1,193.24,0.09,47.0991,-88.414388,186.7,2.9,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",114,1.67,8.33,1,200.08,0.08,47.0991,-88.414391,186.6,2.9,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",116,1.7,8.52,1,213.54,0.08,47.0991,-88.414392,186.5,2.9,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",118,1.74,8.54,1,227.22,0.07,47.099098,-88.414393,186.4,2.9,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",120,1.77,8.61,1,237.25,0.07,47.099098,-88.414394,186.2,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",122,1.8,8.8,1,254.45,0.07,47.099097,-88.414394,186.1,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",124,1.84,8.79,1,262.05,0.06,47.099097,-88.414395,185.8,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",126,1.87,8.85,1,275.48,0.06,47.099098,-88.414395,185.5,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",128,1.9,8.91,1,293.69,0.06,47.099098,-88.414396,185.4,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",130,1.94,9.03,1,312.4,0.05,47.099099,-88.414398,185.2,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",132,1.97,9.05,1,316.86,0.05,47.0991,-88.414399,185,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",134,2,9.19,1,347.58,0.05,47.099101,-88.414399,184.7,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",136,2.04,8.96,1,360.75,0.05,47.099102,-88.4144,184.4,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",138,2.07,7.9,1.01,363.18,0.05,47.099102,-88.4144,184.4,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",140,2.1,5.66,1.01,372.01,0.05,47.099102,-88.4144,184.5,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",142,2.13,3.32,1.01,332.35,0.05,47.099102,-88.4144,184.6,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",144,2.17,2.11,1.01,355.88,0.05,47.099102,-88.414401,184.7,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",146,2.2,2,0.95,336.88,0.05,47.099103,-88.414402,185.2,3.2,NA
"WE261112D_00072","WE261112D","00072","2023-08-23",148,2.21,2.31,0.9,315.79,0.05,47.099104,-88.414404,185.2,3.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",0,0,0.93,0.14,12.93,0.18,47.101741,-88.413958,184.4,5,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",2,0.01,3.18,0.17,16.25,0.17,47.101739,-88.413962,184.4,5,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",4,0.01,4.75,0.11,10.54,0.17,47.101736,-88.413967,184.2,5,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",6,0.01,5.05,0.04,3.89,0.17,47.101733,-88.413969,184,5.1,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",8,0.01,6.94,0.02,2,0.17,47.101733,-88.413972,184.3,5.1,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",10,0.03,8.29,0.5,51.23,0.16,47.101727,-88.413968,184.6,5.1,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",12,0.07,8.88,0.94,97.98,0.16,47.101725,-88.413975,184.4,5.1,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",14,0.11,8.96,1.13,120.88,0.16,47.101723,-88.413979,184.3,5.1,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",16,0.16,8.96,1.23,131.75,0.16,47.101722,-88.413982,184.2,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",18,0.19,5.55,1.05,112.18,0.16,47.101719,-88.413986,184.3,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",20,0.22,6.79,1.03,110.08,0.16,47.101717,-88.413989,184.4,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",22,0.26,6.23,1.01,106.37,0.16,47.101714,-88.413992,184.5,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",24,0.29,6.97,1,108.05,0.15,47.101711,-88.413994,184.6,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",26,0.33,6.63,1.01,108.57,0.16,47.101708,-88.413996,184.8,2.3,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",28,0.36,6.61,1,109.4,0.15,47.101706,-88.413999,185,2.3,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",30,0.39,6.82,1,109.97,0.15,47.101704,-88.414001,185.2,2.3,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",32,0.42,6.61,1,109.54,0.15,47.101702,-88.414003,185.3,2.3,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",34,0.46,7.14,1,110.19,0.15,47.1017,-88.414005,185.5,2.3,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",36,0.49,7.1,1.01,111.04,0.15,47.101697,-88.414007,185.6,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",38,0.53,6.59,1,110.08,0.15,47.101696,-88.41401,185.7,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",40,0.56,6.59,1,109.22,0.15,47.101694,-88.414013,185.7,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",42,0.59,7.15,1,108.83,0.15,47.101692,-88.414017,185.7,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",44,0.63,7.38,0.99,107.56,0.15,47.10169,-88.41402,185.7,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",46,0.66,7.32,0.99,106.9,0.15,47.101688,-88.414023,185.7,2.3,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",48,0.69,7.11,1,107.32,0.16,47.101687,-88.414026,185.6,2.3,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",50,0.72,7.08,1,107.25,0.16,47.101686,-88.41403,185.5,2.3,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",52,0.76,7.07,1,108.26,0.15,47.101684,-88.414033,185.4,2.3,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",54,0.79,7.4,1,108.19,0.15,47.101683,-88.414036,185.2,2.3,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",56,0.82,7.37,1,107.77,0.15,47.101681,-88.414039,185.1,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",58,0.86,7.61,1,107.28,0.16,47.10168,-88.414042,185.1,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",60,0.89,7.58,1,106.91,0.16,47.101679,-88.414044,185.1,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",62,0.92,7.71,1,107.67,0.15,47.101677,-88.414047,185,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",64,0.96,7.76,1,106.43,0.16,47.101674,-88.41405,185,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",66,0.99,7.46,1,108.3,0.15,47.101673,-88.414053,184.8,2.4,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",68,1.02,7.61,1,109.4,0.15,47.101671,-88.414055,184.6,2.4,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",70,1.06,7.89,1,111.26,0.15,47.101669,-88.414057,184.5,2.4,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",72,1.09,7.94,1,114.08,0.15,47.101667,-88.414061,184.3,2.4,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",74,1.12,8.06,1,117.33,0.14,47.101665,-88.414063,184.2,2.4,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",76,1.16,8.02,1,123.05,0.14,47.101664,-88.414065,184.1,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",78,1.19,8.19,1,128.45,0.13,47.101662,-88.414067,184,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",80,1.22,8.28,1,137.17,0.12,47.101661,-88.41407,183.9,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",82,1.26,8.7,1,148.61,0.11,47.101661,-88.414071,183.9,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",84,1.29,8.44,1,166.42,0.1,47.10166,-88.414073,183.9,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",86,1.32,8.62,1,181.36,0.09,47.10166,-88.414074,183.9,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",88,1.36,8.56,1,199.96,0.08,47.10166,-88.414075,183.9,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",90,1.39,8.84,1,220.75,0.07,47.10166,-88.414076,184,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",92,1.42,8.68,1,241.72,0.07,47.10166,-88.414078,184,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",94,1.46,8.83,1,263.09,0.06,47.10166,-88.414079,184,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",96,1.49,8.94,1,278.71,0.06,47.10166,-88.41408,184,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",98,1.52,8.95,1,294.46,0.06,47.101661,-88.414083,184,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",100,1.56,9.33,1,296.03,0.06,47.101661,-88.414084,184.1,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",102,1.59,9.3,1,278.94,0.06,47.101661,-88.414087,184.2,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",104,1.62,9.42,1,256.41,0.07,47.101661,-88.414089,184.2,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",106,1.66,9.74,1,240.15,0.07,47.101662,-88.414091,184.2,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",108,1.69,9.68,1,224.92,0.08,47.101662,-88.414093,184.2,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",110,1.72,9.66,1,207.81,0.08,47.101662,-88.414095,184.2,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",112,1.76,9.92,1,193.46,0.09,47.101664,-88.414098,184.2,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",114,1.79,8.81,0.99,180.62,0.09,47.101665,-88.4141,184.4,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",116,1.82,9.71,0.98,169.79,0.1,47.101665,-88.414102,184.5,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",118,1.85,9.97,0.98,161.24,0.1,47.101667,-88.414104,184.6,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",120,1.89,9.98,0.97,154.78,0.11,47.101668,-88.414106,184.6,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",122,1.92,10.02,0.96,150.66,0.11,47.101668,-88.414109,184.8,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",124,1.95,9.99,0.95,147.84,0.11,47.101669,-88.414112,185,2.2,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",126,1.98,10.03,0.95,146,0.11,47.10167,-88.414114,185,2.9,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",128,2.01,10.02,0.93,142.2,0.11,47.10167,-88.414117,185,2.9,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",131,2.04,9.84,0.93,138.7,0.12,47.101671,-88.414121,184.9,2.9,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",133,2.08,10.16,0.97,141.38,0.12,47.101671,-88.414124,185,2.9,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",135,2.11,9.83,0.98,141.6,0.12,47.101671,-88.414127,184.9,2.9,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",137,2.14,6.4,0.91,128.97,0.12,47.101672,-88.41413,184.9,2.9,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",139,2.17,6.03,0.97,137.82,0.12,47.101672,-88.414133,184.8,2.9,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",141,2.2,5.41,0.88,123.4,0.12,47.101672,-88.414135,184.8,2.9,NA
"WE261112D_00073","WE261112D","00073","2023-08-23",143,2.21,5.51,0.79,109.86,0.12,47.101674,-88.414136,184.7,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",0,0,0.02,0,0,0.05,47.101805,-88.417794,185.4,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",2,0,0.07,0,0,0.06,47.101807,-88.417796,185.3,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",4,0,0.44,0.11,29.59,0.06,47.10181,-88.417799,185.2,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",6,0.01,0.66,0.09,22.57,0.07,47.101811,-88.417802,185.2,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",8,0.01,1.78,0.08,18.56,0.07,47.101812,-88.417805,185.3,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",10,0.01,3.32,0.07,15.7,0.08,47.101812,-88.417807,185.5,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",12,0.01,4.48,0.06,12.81,0.08,47.101812,-88.41781,185.7,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",14,0.01,4.73,0.04,8.64,0.08,47.101812,-88.417811,185.8,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",16,0.02,9.81,0.14,29.86,0.08,47.101812,-88.417813,185.8,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",18,0.06,10.57,0.86,183.64,0.08,47.101813,-88.417814,186.1,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",20,0.09,2.53,0.98,213.51,0.07,47.101812,-88.417816,186,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",22,0.12,8.63,0.91,205.23,0.07,47.101812,-88.417817,186,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",24,0.16,5.5,1.02,239.1,0.07,47.101812,-88.417819,186,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",26,0.19,6.98,0.99,222.97,0.07,47.101813,-88.41782,186,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",28,0.22,6,1,233.43,0.07,47.101813,-88.417822,186.1,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",30,0.26,6.1,1,242.6,0.07,47.101813,-88.417822,186.3,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",32,0.29,6.26,1,260.42,0.06,47.101813,-88.417822,186.4,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",34,0.32,6.96,1,268.17,0.06,47.101813,-88.417822,186.4,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",36,0.36,6.97,1,281.29,0.06,47.101814,-88.417823,186.6,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",38,0.39,6.78,1,296.03,0.05,47.101815,-88.417824,186.8,3,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",40,0.42,6.39,1,319.28,0.05,47.101816,-88.417825,187,3,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",42,0.46,6.61,1,327.76,0.05,47.101817,-88.417826,187,3,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",44,0.49,6.49,1,362.32,0.04,47.101817,-88.417826,186.9,3,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",46,0.52,7.06,1,444.44,0.04,47.101818,-88.417828,186.8,3,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",48,0.56,6.67,1,502.77,0.03,47.101818,-88.417828,186.7,2.8,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",50,0.59,6.56,1,591.02,0.03,47.101819,-88.417829,186.7,2.8,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",52,0.62,6.99,1,665.34,0.02,47.10182,-88.417829,186.6,2.8,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",54,0.66,6.69,1,742.39,0.02,47.10182,-88.41783,186.5,2.8,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",56,0.69,6.73,1,888.89,0.02,47.101821,-88.417831,186.4,2.8,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",58,0.72,7.26,1,870.32,0.02,47.10182,-88.417831,186.3,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",60,0.76,7.03,1,843.88,0.02,47.101819,-88.41783,186.1,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",62,0.79,6.99,1,881.83,0.02,47.101819,-88.41783,185.9,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",64,0.82,7.24,0.99,787.59,0.02,47.101818,-88.41783,185.8,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",66,0.86,7.55,1,762.78,0.02,47.101818,-88.417829,185.6,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",68,0.89,7.25,1,700.28,0.02,47.101818,-88.417828,185.5,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",70,0.92,7.25,1,652.32,0.03,47.101818,-88.417829,185.2,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",72,0.96,7.44,1,608.27,0.03,47.101818,-88.417829,184.9,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",74,0.99,7.73,1,560.22,0.03,47.101819,-88.417829,184.7,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",76,1.02,7.63,1,508.13,0.03,47.101818,-88.41783,184.5,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",78,1.06,7.6,1,499.75,0.03,47.101818,-88.41783,184.5,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",80,1.09,7.98,1,473.48,0.03,47.101818,-88.41783,184.4,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",82,1.12,7.78,1,460.41,0.04,47.101817,-88.41783,184.3,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",84,1.16,7.85,1,418.76,0.04,47.101817,-88.41783,184.4,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",86,1.19,8,1,392.62,0.05,47.101816,-88.417829,184.6,2.9,NA
"WE261112D_00074","WE261112D","00074","2023-08-23",88,1.22,8.09,1,357.65,0.05,47.101814,-88.417828,184.8,2.9,NA
